report_id,report_text,site,location,activity,barrier_failure,report_type,sif_potential,predicted_sif,predicted_sif_proba,final_lsr_tag,hazard_categories
OIL_00742,"During equipment servicing, a worker was exposed to a potentially serious hazard because of failure to lock out and tag out. The condition was identified before an injury occurred.",Naharkatiya Field,Production Facility,equipment servicing,failure to lock out and tag out,UA Observation,1,1,0.9999627486379643,Energy Isolation,['energy_isolation']
OIL_00743,"During routine operations, unsafe positioning was identified while carrying out pipe handling. Immediate intervention was required to prevent a serious incident.",Gujarat Field,Processing Plant,pipe handling,unsafe positioning,Near Miss,1,1,0.9955907827602106,Line of Fire,['line_of_fire']
OIL_00744,A routine inspection identified inadequate gas testing during grinding. The issue was corrected without significant safety exposure.,Tripura Field,Processing Plant,grinding,inadequate gas testing,UC Observation,0,0,0.0004033549640097754,Hot Work,"['confined_space', 'hot_work_fire']"
OIL_00745,"During fabrication, a minor issue involving insufficient fire watch was observed. No significant exposure to serious injury or fatality potential was identified.",West Bengal Field,Production Facility,fabrication,insufficient fire watch,Near Miss,0,0,0.017738295887217467,Hot Work,['hot_work_fire']
OIL_00746,A routine inspection identified overloaded crane during material lifting. The issue was corrected without significant safety exposure.,Digboi Field,Warehouse,material lifting,overloaded crane,UC Observation,0,0,0.00045137099299030303,Safe Mechanical Lifting,['mechanical_lifting']
OIL_00747,A routine inspection identified incomplete isolation during equipment servicing. The issue was corrected without significant safety exposure.,Tripura Field,Well Pad,equipment servicing,incomplete isolation,UA Observation,0,0,0.0004451096860017132,Energy Isolation,['energy_isolation']
OIL_00748,"A transportation activity was observed with driver distraction. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",West Bengal Field,Remote Site,transportation,driver distraction,UC Observation,1,1,0.999953904498821,Driving,['vehicle_driving']
OIL_00749,A low-severity observation was recorded during material storage involving incorrect storage. No high-consequence hazard was identified.,Digboi Field,Office,material storage,incorrect storage,Near Miss,0,0,1.8042602809807546e-06,Energy Isolation,[]
OIL_00750,A routine inspection identified unsupported excavation wall during earthwork. The issue was corrected without significant safety exposure.,Digboi Field,Well Pad,earthwork,unsupported excavation wall,UA Observation,0,0,0.00044003169652064413,Work Authorisation,['excavation']
OIL_00751,A low-severity observation was recorded during routine inspection involving poor labeling. No high-consequence hazard was identified.,Odisha Field,Office,routine inspection,poor labeling,Near Miss,0,0,1.6493928887866097e-06,Line of Fire,[]
OIL_00752,A low-severity observation was recorded during electrical repair involving inadequate grounding. No high-consequence hazard was identified.,Naharkatiya Field,Production Facility,electrical repair,inadequate grounding,UC Observation,0,0,2.1377806227092244e-06,Energy Isolation,['electrical']
OIL_00753,A low-severity observation was recorded during lifting operation involving unsafe positioning. No high-consequence hazard was identified.,Rajasthan Field,Drilling Site,lifting operation,unsafe positioning,Near Miss,0,0,3.7250014161197615e-06,Line of Fire,"['line_of_fire', 'mechanical_lifting']"
OIL_00754,A routine inspection identified flammable material not removed during welding. The issue was corrected without significant safety exposure.,West Bengal Field,Tank Farm,welding,flammable material not removed,UC Observation,0,0,0.0004337450532584728,Hot Work,['hot_work_fire']
OIL_00755,"A underground utility work activity was observed with missing utility identification. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Gujarat Field,Well Pad,underground utility work,missing utility identification,UC Observation,1,1,0.9999565914808644,Work Authorisation,['excavation']
OIL_00756,"During routine work, incorrect valve identification was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Well Pad,pipeline maintenance,incorrect valve identification,UA Observation,0,0,0.0007592904591467597,Energy Isolation,['pressure_process']
OIL_00757,"During material storage, a minor issue involving poor labeling was observed. No significant exposure to serious injury or fatality potential was identified.",Assam Field,Warehouse,material storage,poor labeling,UC Observation,0,0,0.015726779029678353,Hot Work,[]
OIL_00758,Personnel were observed during vehicle driving; speeding was noted and corrected as a routine safety improvement.,Gujarat Field,Plant Road,vehicle driving,speeding,UC Observation,0,0,0.022465157928299884,Driving,['vehicle_driving']
OIL_00759,"A electrical repair activity was observed with incorrect PPE. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Digboi Field,Processing Plant,electrical repair,incorrect PPE,Incident Report,1,1,0.9999540657337989,Energy Isolation,['electrical']
OIL_00760,Personnel were observed during foundation work; missing utility identification was noted and corrected as a routine safety improvement.,Tripura Field,Pipeline Corridor,foundation work,missing utility identification,UA Observation,0,0,0.028381442523851035,Work Authorisation,[]
OIL_00761,A low-severity observation was recorded during grinding involving poor spark containment. No high-consequence hazard was identified.,Odisha Field,Production Facility,grinding,poor spark containment,UC Observation,0,0,2.2365879365261758e-06,Hot Work,['hot_work_fire']
OIL_00762,Personnel were observed during cable installation; inadequate grounding was noted and corrected as a routine safety improvement.,Naharkatiya Field,Production Facility,cable installation,inadequate grounding,UC Observation,0,0,0.03408124011482778,Energy Isolation,['electrical']
OIL_00763,"A excavation activity was observed with unsupported excavation wall. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Naharkatiya Field,Well Pad,excavation,unsupported excavation wall,Near Miss,1,1,0.9999546446047237,Work Authorisation,['excavation']
OIL_00764,"A scaffold work activity was observed with inadequate scaffold inspection. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Bihar Field,Tank Farm,scaffold work,inadequate scaffold inspection,UC Observation,1,1,0.9999602232710153,Working at Height,['gravity_height']
OIL_00765,A routine inspection identified incorrect valve identification during valve replacement. The issue was corrected without significant safety exposure.,Assam Field,Maintenance Workshop,valve replacement,incorrect valve identification,UC Observation,0,0,0.0004353636108223139,Energy Isolation,['pressure_process']
OIL_00766,Personnel were observed during welding; inadequate gas testing was noted and corrected as a routine safety improvement.,Gujarat Field,Fabrication Yard,welding,inadequate gas testing,UA Observation,0,0,0.030271971804962734,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_00767,Personnel were observed during electrical testing; inadequate grounding was noted and corrected as a routine safety improvement.,Rajasthan Field,Pump Station,electrical testing,inadequate grounding,UC Observation,0,0,0.025410236749537674,Energy Isolation,['electrical']
OIL_00768,"During routine operations, improper ladder use was identified while carrying out roof maintenance. Immediate intervention was required to prevent a serious incident.",Assam Field,Construction Site,roof maintenance,improper ladder use,UC Observation,1,1,0.9936676021601101,Working at Height,['gravity_height']
OIL_00769,"A platform inspection activity was observed with inadequate scaffold inspection. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Rajasthan Field,Maintenance Area,platform inspection,inadequate scaffold inspection,UC Observation,1,1,0.999953814188698,Working at Height,['gravity_height']
